Simulation,Beta_flu,Beta_mrsa,Delta,Initial_infected_flu,Initial_infected_mrsa,Contact Number,Day,S,I_flu,I_mrsa,I_both,I_mrsa_R_flu,S_mrsa_R_flu
13,0.3,0.05,0.6,2,2,10,19,0,1,0,23,15,12
13,0.3,0.05,0.6,2,2,10,20,0,0,0,23,16,12
13,0.3,0.05,0.6,2,2,10,21,0,0,0,23,16,12
13,0.3,0.05,0.6,2,2,10,22,0,0,0,23,17,11
13,0.3,0.05,0.6,2,2,10,23,0,0,0,22,18,11
13,0.3,0.05,0.6,2,2,10,24,0,0,0,22,18,11
13,0.3,0.05,0.6,2,2,10,25,0,0,0,22,19,10
13,0.3,0.05,0.6,2,2,10,26,0,0,0,20,19,12
13,0.3,0.05,0.6,2,2,10,27,0,0,0,20,21,10
13,0.3,0.05,0.6,2,2,10,28,0,0,0,20,21,10
13,0.3,0.05,0.6,2,2,10,29,0,0,0,20,21,10
13,0.3,0.05,0.6,2,2,10,30,0,0,0,20,22,9
14,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
14,0.3,0.05,0.6,2,2,10,1,29,18,1,3,0,0
14,0.3,0.05,0.6,2,2,10,2,9,31,1,8,0,2
14,0.3,0.05,0.6,2,2,10,3,0,34,1,12,0,4
14,0.3,0.05,0.6,2,2,10,4,0,29,0,15,1,6
14,0.3,0.05,0.6,2,2,10,5,0,25,0,17,1,8
14,0.3,0.05,0.6,2,2,10,6,0,19,0,23,2,7
14,0.3,0.05,0.6,2,2,10,7,0,19,0,23,2,7
14,0.3,0.05,0.6,2,2,10,8,0,14,0,28,5,4
14,0.3,0.05,0.6,2,2,10,9,0,11,0,30,6,4
14,0.3,0.05,0.6,2,2,10,10,0,10,0,31,7,3
14,0.3,0.05,0.6,2,2,10,11,0,7,0,31,7,6
14,0.3,0.05,0.6,2,2,10,12,0,6,0,31,8,6
14,0.3,0.05,0.6,2,2,10,13,0,5,0,30,8,8
14,0.3,0.05,0.6,2,2,10,14,0,4,0,29,8,10
14,0.3,0.05,0.6,2,2,10,15,0,3,0,30,9,9
14,0.3,0.05,0.6,2,2,10,16,0,2,0,29,10,10
14,0.3,0.05,0.6,2,2,10,17,0,2,0,29,11,9
14,0.3,0.05,0.6,2,2,10,18,0,1,0,30,9,11
14,0.3,0.05,0.6,2,2,10,19,0,1,0,30,12,8
14,0.3,0.05,0.6,2,2,10,20,0,1,0,29,12,9
14,0.3,0.05,0.6,2,2,10,21,0,1,0,29,12,9
14,0.3,0.05,0.6,2,2,10,22,0,1,0,29,14,7
14,0.3,0.05,0.6,2,2,10,23,0,1,0,29,14,7
14,0.3,0.05,0.6,2,2,10,24,0,1,0,29,13,8
14,0.3,0.05,0.6,2,2,10,25,0,1,0,28,13,9
14,0.3,0.05,0.6,2,2,10,26,0,1,0,28,14,8
14,0.3,0.05,0.6,2,2,10,27,0,1,0,28,13,9
14,0.3,0.05,0.6,2,2,10,28,0,0,0,28,13,10
14,0.3,0.05,0.6,2,2,10,29,0,0,0,28,14,9
14,0.3,0.05,0.6,2,2,10,30,0,0,0,28,13,10
15,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
15,0.3,0.05,0.6,2,2,10,1,29,17,1,4,0,0
15,0.3,0.05,0.6,2,2,10,2,9,32,1,8,0,1
15,0.3,0.05,0.6,2,2,10,3,0,34,1,13,0,3
15,0.3,0.05,0.6,2,2,10,4,0,25,1,17,0,8
15,0.3,0.05,0.6,2,2,10,5,0,21,1,19,0,10
15,0.3,0.05,0.6,2,2,10,6,0,14,1,22,1,13
15,0.3,0.05,0.6,2,2,10,7,0,12,1,22,1,15
15,0.3,0.05,0.6,2,2,10,8,0,12,1,22,2,14
15,0.3,0.05,0.6,2,2,10,9,0,11,1,22,2,15
15,0.3,0.05,0.6,2,2,10,10,0,11,1,22,2,15
15,0.3,0.05,0.6,2,2,10,11,0,11,1,22,3,14
15,0.3,0.05,0.6,2,2,10,12,0,10,1,21,4,15
15,0.3,0.05,0.6,2,2,10,13,0,9,1,21,4,16
15,0.3,0.05,0.6,2,2,10,14,0,9,1,20,4,17
15,0.3,0.05,0.6,2,2,10,15,0,8,1,21,5,16
15,0.3,0.05,0.6,2,2,10,16,0,7,1,22,8,13
15,0.3,0.05,0.6,2,2,10,17,0,4,1,23,8,15
15,0.3,0.05,0.6,2,2,10,18,0,3,1,23,9,15
15,0.3,0.05,0.6,2,2,10,19,0,3,1,23,12,12
15,0.3,0.05,0.6,2,2,10,20,0,3,1,23,15,9
15,0.3,0.05,0.6,2,2,10,21,0,3,1,23,14,10
15,0.3,0.05,0.6,2,2,10,22,0,2,1,24,15,9
15,0.3,0.05,0.6,2,2,10,23,0,2,1,24,15,9
15,0.3,0.05,0.6,2,2,10,24,0,1,1,23,15,11
15,0.3,0.05,0.6,2,2,10,25,0,1,1,23,17,9
15,0.3,0.05,0.6,2,2,10,26,0,1,1,23,17,9
15,0.3,0.05,0.6,2,2,10,27,0,1,1,23,18,8
15,0.3,0.05,0.6,2,2,10,28,0,1,1,23,17,9
15,0.3,0.05,0.6,2,2,10,29,0,1,1,23,17,9
15,0.3,0.05,0.6,2,2,10,30,0,1,1,22,17,10
16,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
16,0.3,0.05,0.6,2,2,10,1,29,17,1,4,0,0
16,0.3,0.05,0.6,2,2,10,2,9,34,1,6,0,1
16,0.3,0.05,0.6,2,2,10,3,0,34,1,9,0,7
16,0.3,0.05,0.6,2,2,10,4,0,28,1,13,2,7
16,0.3,0.05,0.6,2,2,10,5,0,24,1,14,2,10
16,0.3,0.05,0.6,2,2,10,6,0,19,1,17,3,11
16,0.3,0.05,0.6,2,2,10,7,1,18,0,17,3,12
16,0.3,0.05,0.6,2,2,10,8,0,17,0,19,4,11
16,0.3,0.05,0.6,2,2,10,9,0,17,0,19,4,11
16,0.3,0.05,0.6,2,2,10,10,0,17,0,19,4,11
16,0.3,0.05,0.6,2,2,10,11,0,16,0,19,5,11
16,0.3,0.05,0.6,2,2,10,12,0,16,0,19,5,11
16,0.3,0.05,0.6,2,2,10,13,0,16,0,19,6,10
16,0.3,0.05,0.6,2,2,10,14,0,14,0,19,6,12
16,0.3,0.05,0.6,2,2,10,15,0,13,0,20,6,12
16,0.3,0.05,0.6,2,2,10,16,0,13,0,20,6,12
16,0.3,0.05,0.6,2,2,10,17,0,13,0,19,6,13
16,0.3,0.05,0.6,2,2,10,18,0,12,0,19,6,14
16,0.3,0.05,0.6,2,2,10,19,0,12,0,19,5,15
16,0.3,0.05,0.6,2,2,10,20,0,11,0,19,5,16
16,0.3,0.05,0.6,2,2,10,21,0,11,0,19,5,16
16,0.3,0.05,0.6,2,2,10,22,0,11,0,19,5,16
16,0.3,0.05,0.6,2,2,10,23,0,11,0,19,6,15
16,0.3,0.05,0.6,2,2,10,24,0,11,0,19,6,15
16,0.3,0.05,0.6,2,2,10,25,0,9,0,20,6,16
16,0.3,0.05,0.6,2,2,10,26,0,7,0,21,8,15
16,0.3,0.05,0.6,2,2,10,27,0,7,0,20,10,14
16,0.3,0.05,0.6,2,2,10,28,0,7,0,20,9,15
16,0.3,0.05,0.6,2,2,10,29,0,7,0,20,10,14
16,0.3,0.05,0.6,2,2,10,30,0,5,0,20,13,13
17,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
17,0.3,0.05,0.6,2,2,10,1,29,15,1,6,0,0
17,0.3,0.05,0.6,2,2,10,2,9,30,1,9,0,2
17,0.3,0.05,0.6,2,2,10,3,0,33,1,11,0,6
17,0.3,0.05,0.6,2,2,10,4,0,25,1,16,0,9
17,0.3,0.05,0.6,2,2,10,5,0,21,1,18,0,11
17,0.3,0.05,0.6,2,2,10,6,0,17,0,23,0,11
17,0.3,0.05,0.6,2,2,10,7,0,16,0,23,0,12
17,0.3,0.05,0.6,2,2,10,8,0,15,0,24,1,11
17,0.3,0.05,0.6,2,2,10,9,0,14,0,24,1,12
17,0.3,0.05,0.6,2,2,10,10,0,14,0,24,1,12
17,0.3,0.05,0.6,2,2,10,11,0,13,0,24,1,13
17,0.3,0.05,0.6,2,2,10,12,0,13,0,24,1,13
17,0.3,0.05,0.6,2,2,10,13,0,13,0,24,3,11
17,0.3,0.05,0.6,2,2,10,14,0,12,0,23,3,13
17,0.3,0.05,0.6,2,2,10,15,0,12,0,23,4,12
17,0.3,0.05,0.6,2,2,10,16,0,12,0,23,5,11
17,0.3,0.05,0.6,2,2,10,17,0,10,0,23,5,13
17,0.3,0.05,0.6,2,2,10,18,0,10,0,23,4,14
17,0.3,0.05,0.6,2,2,10,19,0,10,0,23,4,14
17,0.3,0.05,0.6,2,2,10,20,0,10,0,23,4,14
17,0.3,0.05,0.6,2,2,10,21,0,9,0,23,4,15
17,0.3,0.05,0.6,2,2,10,22,0,9,0,23,4,15
17,0.3,0.05,0.6,2,2,10,23,0,9,0,22,4,16
17,0.3,0.05,0.6,2,2,10,24,0,8,0,21,3,19
17,0.3,0.05,0.6,2,2,10,25,0,6,0,21,3,21
17,0.3,0.05,0.6,2,2,10,26,0,5,0,20,4,22
17,0.3,0.05,0.6,2,2,10,27,0,5,0,19,5,22
17,0.3,0.05,0.6,2,2,10,28,0,5,0,18,5,23
17,0.3,0.05,0.6,2,2,10,29,0,5,0,18,6,22
17,0.3,0.05,0.6,2,2,10,30,0,5,0,18,6,22
18,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
18,0.3,0.05,0.6,2,2,10,1,30,13,1,7,0,0
18,0.3,0.05,0.6,2,2,10,2,10,28,1,8,0,4
18,0.3,0.05,0.6,2,2,10,3,0,34,1,10,1,5
18,0.3,0.05,0.6,2,2,10,4,0,29,1,14,2,5
18,0.3,0.05,0.6,2,2,10,5,0,28,1,15,2,5
18,0.3,0.05,0.6,2,2,10,6,0,21,1,19,2,8
18,0.3,0.05,0.6,2,2,10,7,0,19,1,19,2,10
18,0.3,0.05,0.6,2,2,10,8,0,16,1,22,3,9
18,0.3,0.05,0.6,2,2,10,9,0,11,1,25,4,10
18,0.3,0.05,0.6,2,2,10,10,0,8,1,26,4,12
18,0.3,0.05,0.6,2,2,10,11,0,7,1,26,7,10
18,0.3,0.05,0.6,2,2,10,12,0,6,1,25,10,9
18,0.3,0.05,0.6,2,2,10,13,0,4,1,27,10,9
18,0.3,0.05,0.6,2,2,10,14,0,4,1,27,10,9
18,0.3,0.05,0.6,2,2,10,15,0,3,1,28,11,8
18,0.3,0.05,0.6,2,2,10,16,0,3,1,28,11,8
18,0.3,0.05,0.6,2,2,10,17,0,3,1,28,11,8
18,0.3,0.05,0.6,2,2,10,18,0,1,1,28,11,10
18,0.3,0.05,0.6,2,2,10,19,0,1,1,28,12,9
18,0.3,0.05,0.6,2,2,10,20,0,1,1,28,12,9
18,0.3,0.05,0.6,2,2,10,21,0,1,1,28,12,9
18,0.3,0.05,0.6,2,2,10,22,0,1,1,28,12,9
18,0.3,0.05,0.6,2,2,10,23,0,1,1,28,12,9
18,0.3,0.05,0.6,2,2,10,24,0,1,1,27,12,10
18,0.3,0.05,0.6,2,2,10,25,0,1,1,27,13,9
18,0.3,0.05,0.6,2,2,10,26,0,1,1,27,14,8
18,0.3,0.05,0.6,2,2,10,27,0,0,1,28,14,8
18,0.3,0.05,0.6,2,2,10,28,0,0,1,28,14,8
18,0.3,0.05,0.6,2,2,10,29,0,0,1,28,14,8
18,0.3,0.05,0.6,2,2,10,30,0,0,1,28,14,8
19,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
19,0.3,0.05,0.6,2,2,10,1,31,14,1,5,0,0
19,0.3,0.05,0.6,2,2,10,2,11,26,1,11,0,2
19,0.3,0.05,0.6,2,2,10,3,0,33,1,15,0,2
19,0.3,0.05,0.6,2,2,10,4,0,28,1,18,0,4
19,0.3,0.05,0.6,2,2,10,5,0,25,1,20,1,4
19,0.3,0.05,0.6,2,2,10,6,0,21,1,24,1,4
19,0.3,0.05,0.6,2,2,10,7,0,18,1,24,1,7
19,0.3,0.05,0.6,2,2,10,8,0,17,1,25,1,7
19,0.3,0.05,0.6,2,2,10,9,0,14,1,24,3,9
19,0.3,0.05,0.6,2,2,10,10,0,11,1,27,4,8
19,0.3,0.05,0.6,2,2,10,11,0,10,1,28,5,7
19,0.3,0.05,0.6,2,2,10,12,0,8,1,27,6,9
19,0.3,0.05,0.6,2,2,10,13,0,8,1,27,7,8
19,0.3,0.05,0.6,2,2,10,14,0,8,1,27,7,8
19,0.3,0.05,0.6,2,2,10,15,0,6,1,29,10,5
19,0.3,0.05,0.6,2,2,10,16,0,6,1,29,11,4
19,0.3,0.05,0.6,2,2,10,17,0,5,1,29,11,5
19,0.3,0.05,0.6,2,2,10,18,0,3,1,29,10,8
19,0.3,0.05,0.6,2,2,10,19,0,3,0,30,11,7
19,0.3,0.05,0.6,2,2,10,20,0,3,0,30,11,7
19,0.3,0.05,0.6,2,2,10,21,0,1,0,30,10,10
19,0.3,0.05,0.6,2,2,10,22,0,1,0,30,10,10
19,0.3,0.05,0.6,2,2,10,23,0,1,0,30,11,9
19,0.3,0.05,0.6,2,2,10,24,0,1,0,30,12,8
19,0.3,0.05,0.6,2,2,10,25,0,1,0,28,12,10
19,0.3,0.05,0.6,2,2,10,26,0,1,0,28,13,9
19,0.3,0.05,0.6,2,2,10,27,0,0,0,28,13,10
19,0.3,0.05,0.6,2,2,10,28,0,0,0,27,13,11
19,0.3,0.05,0.6,2,2,10,29,0,0,0,27,13,11
19,0.3,0.05,0.6,2,2,10,30,0,0,0,27,14,10
20,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
20,0.3,0.05,0.6,2,2,10,1,31,12,1,7,0,0
20,0.3,0.05,0.6,2,2,10,2,11,26,1,13,0,0
20,0.3,0.05,0.6,2,2,10,3,0,31,1,16,0,3
20,0.3,0.05,0.6,2,2,10,4,0,29,1,17,1,3
20,0.3,0.05,0.6,2,2,10,5,0,26,1,18,1,5
20,0.3,0.05,0.6,2,2,10,6,0,22,1,20,4,4
20,0.3,0.05,0.6,2,2,10,7,0,21,1,19,4,6
20,0.3,0.05,0.6,2,2,10,8,0,20,1,20,4,6
20,0.3,0.05,0.6,2,2,10,9,0,20,1,20,5,5
20,0.3,0.05,0.6,2,2,10,10,0,21,0,20,5,5
20,0.3,0.05,0.6,2,2,10,11,0,18,0,20,5,8
20,0.3,0.05,0.6,2,2,10,12,0,17,0,20,5,9
20,0.3,0.05,0.6,2,2,10,13,0,16,0,21,5,9
20,0.3,0.05,0.6,2,2,10,14,0,16,0,21,5,9
20,0.3,0.05,0.6,2,2,10,15,0,15,0,22,5,9
20,0.3,0.05,0.6,2,2,10,16,0,14,0,21,6,10
20,0.3,0.05,0.6,2,2,10,17,0,14,0,21,5,11
20,0.3,0.05,0.6,2,2,10,18,0,12,0,20,6,13
20,0.3,0.05,0.6,2,2,10,19,0,11,0,19,8,13
20,0.3,0.05,0.6,2,2,10,20,0,11,0,18,9,13
20,0.3,0.05,0.6,2,2,10,21,0,9,0,17,8,17
20,0.3,0.05,0.6,2,2,10,22,0,9,0,17,9,16
20,0.3,0.05,0.6,2,2,10,23,0,9,0,17,9,16
20,0.3,0.05,0.6,2,2,10,24,0,6,0,17,8,20
20,0.3,0.05,0.6,2,2,10,25,0,5,0,17,10,19
20,0.3,0.05,0.6,2,2,10,26,0,5,0,17,10,19
20,0.3,0.05,0.6,2,2,10,27,0,3,0,17,10,21
20,0.3,0.05,0.6,2,2,10,28,0,3,0,15,10,23
20,0.3,0.05,0.6,2,2,10,29,0,3,0,15,10,23
20,0.3,0.05,0.6,2,2,10,30,0,3,0,13,11,24
21,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
21,0.3,0.05,0.6,2,2,10,1,29,16,1,5,0,0
21,0.3,0.05,0.6,2,2,10,2,9,29,1,10,0,2
21,0.3,0.05,0.6,2,2,10,3,0,36,1,12,1,1
21,0.3,0.05,0.6,2,2,10,4,0,30,1,16,1,3
21,0.3,0.05,0.6,2,2,10,5,0,24,1,18,1,7
21,0.3,0.05,0.6,2,2,10,6,0,20,1,22,1,7
21,0.3,0.05,0.6,2,2,10,7,1,18,0,22,1,9
21,0.3,0.05,0.6,2,2,10,8,0,14,0,27,1,9
21,0.3,0.05,0.6,2,2,10,9,0,10,0,29,3,9
21,0.3,0.05,0.6,2,2,10,10,0,8,0,30,3,10
21,0.3,0.05,0.6,2,2,10,11,0,5,0,31,4,11
21,0.3,0.05,0.6,2,2,10,12,0,5,0,31,5,10
21,0.3,0.05,0.6,2,2,10,13,0,2,0,31,5,13
21,0.3,0.05,0.6,2,2,10,14,0,2,0,31,5,13
21,0.3,0.05,0.6,2,2,10,15,0,2,0,31,7,11
21,0.3,0.05,0.6,2,2,10,16,0,2,0,30,8,11
21,0.3,0.05,0.6,2,2,10,17,0,2,0,30,10,9
21,0.3,0.05,0.6,2,2,10,18,0,1,0,28,9,13
21,0.3,0.05,0.6,2,2,10,19,0,1,0,27,12,11
21,0.3,0.05,0.6,2,2,10,20,0,1,0,27,12,11
21,0.3,0.05,0.6,2,2,10,21,0,1,0,27,12,11
21,0.3,0.05,0.6,2,2,10,22,0,1,0,27,12,11
21,0.3,0.05,0.6,2,2,10,23,0,1,0,25,11,14
21,0.3,0.05,0.6,2,2,10,24,0,1,0,23,12,15
21,0.3,0.05,0.6,2,2,10,25,0,1,0,23,14,13
21,0.3,0.05,0.6,2,2,10,26,0,1,0,23,16,11
21,0.3,0.05,0.6,2,2,10,27,0,1,0,23,17,10
21,0.3,0.05,0.6,2,2,10,28,0,1,0,22,16,12
21,0.3,0.05,0.6,2,2,10,29,0,1,0,22,16,12
21,0.3,0.05,0.6,2,2,10,30,0,1,0,21,18,11
22,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
22,0.3,0.05,0.6,2,2,10,1,29,14,1,7,0,0
22,0.3,0.05,0.6,2,2,10,2,9,26,1,12,0,3
22,0.3,0.05,0.6,2,2,10,3,1,31,0,14,0,5
22,0.3,0.05,0.6,2,2,10,4,1,27,0,17,0,6
22,0.3,0.05,0.6,2,2,10,5,0,24,0,21,0,6
22,0.3,0.05,0.6,2,2,10,6,0,17,0,27,1,6
22,0.3,0.05,0.6,2,2,10,7,0,17,0,27,1,6
22,0.3,0.05,0.6,2,2,10,8,0,15,0,29,3,4
22,0.3,0.05,0.6,2,2,10,9,0,12,0,32,3,4
22,0.3,0.05,0.6,2,2,10,10,0,9,0,33,3,6
22,0.3,0.05,0.6,2,2,10,11,0,6,0,36,3,6
22,0.3,0.05,0.6,2,2,10,12,0,3,0,37,2,9
22,0.3,0.05,0.6,2,2,10,13,0,3,0,35,4,9
22,0.3,0.05,0.6,2,2,10,14,0,3,0,35,4,9
22,0.3,0.05,0.6,2,2,10,15,0,2,0,36,5,8
22,0.3,0.05,0.6,2,2,10,16,0,2,0,35,5,9
22,0.3,0.05,0.6,2,2,10,17,0,1,0,35,8,7
22,0.3,0.05,0.6,2,2,10,18,0,1,0,34,9,7
22,0.3,0.05,0.6,2,2,10,19,0,1,0,34,9,7
22,0.3,0.05,0.6,2,2,10,20,0,1,0,33,8,9
22,0.3,0.05,0.6,2,2,10,21,0,1,0,33,8,9
22,0.3,0.05,0.6,2,2,10,22,0,1,0,33,10,7
22,0.3,0.05,0.6,2,2,10,23,0,1,0,33,10,7
22,0.3,0.05,0.6,2,2,10,24,0,1,0,31,11,8
22,0.3,0.05,0.6,2,2,10,25,0,1,0,31,12,7
22,0.3,0.05,0.6,2,2,10,26,0,1,0,31,11,8
22,0.3,0.05,0.6,2,2,10,27,0,1,0,31,12,7
22,0.3,0.05,0.6,2,2,10,28,0,1,0,31,12,7
22,0.3,0.05,0.6,2,2,10,29,0,1,0,31,12,7
22,0.3,0.05,0.6,2,2,10,30,0,1,0,31,12,7
23,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
23,0.3,0.05,0.6,2,2,10,1,29,16,1,5,0,0
23,0.3,0.05,0.6,2,2,10,2,9,32,1,9,0,0
23,0.3,0.05,0.6,2,2,10,3,0,33,1,13,0,4
23,0.3,0.05,0.6,2,2,10,4,0,29,1,15,0,6
23,0.3,0.05,0.6,2,2,10,5,0,26,1,17,0,7
23,0.3,0.05,0.6,2,2,10,6,0,21,1,21,2,6
23,0.3,0.05,0.6,2,2,10,7,1,20,0,21,2,7
23,0.3,0.05,0.6,2,2,10,8,0,21,0,21,4,5
23,0.3,0.05,0.6,2,2,10,9,0,19,0,22,5,5
23,0.3,0.05,0.6,2,2,10,10,0,15,0,25,5,6
23,0.3,0.05,0.6,2,2,10,11,0,11,0,28,6,6
23,0.3,0.05,0.6,2,2,10,12,0,10,0,27,5,9
23,0.3,0.05,0.6,2,2,10,13,0,6,0,30,5,10
23,0.3,0.05,0.6,2,2,10,14,0,6,0,29,5,11
23,0.3,0.05,0.6,2,2,10,15,0,5,0,30,7,9
23,0.3,0.05,0.6,2,2,10,16,0,3,0,31,10,7
23,0.3,0.05,0.6,2,2,10,17,0,2,0,32,10,7
23,0.3,0.05,0.6,2,2,10,18,0,2,0,30,10,9
23,0.3,0.05,0.6,2,2,10,19,0,2,0,30,11,8
23,0.3,0.05,0.6,2,2,10,20,0,2,0,28,10,11
23,0.3,0.05,0.6,2,2,10,21,0,1,0,28,10,12
23,0.3,0.05,0.6,2,2,10,22,0,1,0,28,12,10
23,0.3,0.05,0.6,2,2,10,23,0,1,0,28,12,10
23,0.3,0.05,0.6,2,2,10,24,0,0,0,29,14,8
23,0.3,0.05,0.6,2,2,10,25,0,0,0,28,14,9
23,0.3,0.05,0.6,2,2,10,26,0,0,0,27,15,9
23,0.3,0.05,0.6,2,2,10,27,0,0,0,27,15,9
23,0.3,0.05,0.6,2,2,10,28,0,0,0,27,15,9
23,0.3,0.05,0.6,2,2,10,29,0,0,0,27,15,9
23,0.3,0.05,0.6,2,2,10,30,0,0,0,26,15,10
24,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
24,0.3,0.05,0.6,2,2,10,1,29,17,1,4,0,0
24,0.3,0.05,0.6,2,2,10,2,9,35,1,6,0,0
24,0.3,0.05,0.6,2,2,10,3,0,39,1,8,0,3
24,0.3,0.05,0.6,2,2,10,4,0,30,1,12,1,7
24,0.3,0.05,0.6,2,2,10,5,0,23,1,14,2,11
24,0.3,0.05,0.6,2,2,10,6,0,20,1,16,3,11
24,0.3,0.05,0.6,2,2,10,7,0,19,1,16,3,12
24,0.3,0.05,0.6,2,2,10,8,0,17,1,18,4,11
24,0.3,0.05,0.6,2,2,10,9,0,17,1,18,5,10
24,0.3,0.05,0.6,2,2,10,10,0,15,1,18,5,12
24,0.3,0.05,0.6,2,2,10,11,0,15,0,18,6,12
24,0.3,0.05,0.6,2,2,10,12,0,15,0,18,6,12
24,0.3,0.05,0.6,2,2,10,13,0,14,0,18,6,13
24,0.3,0.05,0.6,2,2,10,14,0,13,0,17,5,16
24,0.3,0.05,0.6,2,2,10,15,0,13,0,17,5,16
24,0.3,0.05,0.6,2,2,10,16,0,13,0,17,7,14
24,0.3,0.05,0.6,2,2,10,17,0,13,0,17,8,13
24,0.3,0.05,0.6,2,2,10,18,0,13,0,17,8,13
24,0.3,0.05,0.6,2,2,10,19,0,12,0,17,9,13
24,0.3,0.05,0.6,2,2,10,20,0,12,0,17,9,13
24,0.3,0.05,0.6,2,2,10,21,0,12,0,16,9,14
24,0.3,0.05,0.6,2,2,10,22,0,12,0,16,9,14
24,0.3,0.05,0.6,2,2,10,23,0,11,0,15,10,15
24,0.3,0.05,0.6,2,2,10,24,0,11,0,15,10,15
24,0.3,0.05,0.6,2,2,10,25,0,10,0,15,10,16
24,0.3,0.05,0.6,2,2,10,26,0,10,0,15,9,17
24,0.3,0.05,0.6,2,2,10,27,0,10,0,14,9,18
24,0.3,0.05,0.6,2,2,10,28,0,9,0,14,9,19
24,0.3,0.05,0.6,2,2,10,29,0,9,0,14,10,18
24,0.3,0.05,0.6,2,2,10,30,0,8,0,14,11,18
25,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
25,0.3,0.05,0.6,2,2,10,1,29,15,1,6,0,0
25,0.3,0.05,0.6,2,2,10,2,9,34,1,6,0,1
25,0.3,0.05,0.6,2,2,10,3,0,36,1,10,0,4
25,0.3,0.05,0.6,2,2,10,4,0,33,0,10,0,8
25,0.3,0.05,0.6,2,2,10,5,0,31,0,10,0,10
25,0.3,0.05,0.6,2,2,10,6,0,29,0,10,0,12
25,0.3,0.05,0.6,2,2,10,7,0,26,0,10,0,15
25,0.3,0.05,0.6,2,2,10,8,0,26,0,10,0,15
25,0.3,0.05,0.6,2,2,10,9,0,25,0,10,1,15
25,0.3,0.05,0.6,2,2,10,10,0,22,0,11,2,16
25,0.3,0.05,0.6,2,2,10,11,0,20,0,12,2,17
25,0.3,0.05,0.6,2,2,10,12,0,19,0,12,4,16
25,0.3,0.05,0.6,2,2,10,13,0,18,0,13,4,16
25,0.3,0.05,0.6,2,2,10,14,0,17,0,13,4,17
25,0.3,0.05,0.6,2,2,10,15,0,16,0,14,4,17
25,0.3,0.05,0.6,2,2,10,16,0,14,0,14,4,19
25,0.3,0.05,0.6,2,2,10,17,0,13,0,14,4,20
25,0.3,0.05,0.6,2,2,10,18,0,12,0,14,4,21
25,0.3,0.05,0.6,2,2,10,19,0,10,0,14,4,23
25,0.3,0.05,0.6,2,2,10,20,0,10,0,14,4,23
25,0.3,0.05,0.6,2,2,10,21,0,10,0,14,4,23
25,0.3,0.05,0.6,2,2,10,22,0,10,0,14,4,23
25,0.3,0.05,0.6,2,2,10,23,0,10,0,14,4,23
25,0.3,0.05,0.6,2,2,10,24,0,9,0,14,4,24
25,0.3,0.05,0.6,2,2,10,25,0,8,0,14,4,25
25,0.3,0.05,0.6,2,2,10,26,0,7,0,14,5,25
25,0.3,0.05,0.6,2,2,10,27,0,7,0,12,4,28
25,0.3,0.05,0.6,2,2,10,28,0,7,0,12,4,28
25,0.3,0.05,0.6,2,2,10,29,0,7,0,12,6,26
25,0.3,0.05,0.6,2,2,10,30,0,7,0,12,6,26
26,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
26,0.3,0.05,0.6,2,2,10,1,30,18,1,2,0,0
